agent_id,delta,kappa,initial_wealth,capacity,final_net,final_gross,net_return,gross_return,gross_return_comp,turnover,trade_count,num_lots_opened,mean_cash_weight,portfolio_vol,hhi,costs_paid,volume_mid,mean_portfolio_value,spread_cost,commission_cost,position_days_in_gain,position_days_in_loss,position_days_neutral,sells_from_gain,sells_from_loss,sells_from_neutral,sale_days,mean_holding_winners,mean_holding_losers,median_holding_winners,median_holding_losers,G_r_full,G_p_full,L_r_full,L_p_full,G_r_frac,G_p_frac,L_r_frac,L_p_frac,G_r,G_p,L_r,L_p,cell_A_rebote_bajo_agua_opp,cell_A_rebote_bajo_agua_sell,cell_B_ganadora_infraponderada_opp,cell_B_ganadora_infraponderada_sell,cell_C_perdedora_sobreponderada_opp,cell_C_perdedora_sobreponderada_sell
221,0.0,0.0,40571.544885703945,15,38231.50566556553,38630.2210756132,-0.0576768576777309,-0.04784939335092475,-0.048147402816022256,2.651695859142566,188,83,0.00679619506906179,0.16070723303821421,0.09896902215863335,398.7154100477154,421430.8200954304,39732.19804247284,210.7154100477152,188.0,2950.0,4610.0,0.0,31.0,59.0,0.0,79,105.69528054467398,84.16366745778826,71.0,61.0,31.0,405.0,59.0,690.0,16.25,419.75,42.5,706.5,31.0,405.0,59.0,690.0,1028.0,17.0,1020.0,8.0,661.0,14.0
222,0.0,0.0,17339.251876682913,11,12251.740625259778,12553.62978490764,-0.29341007833588273,-0.27599934102178725,-0.2790019378645209,3.3076235271451098,200,98,0.007039220818807335,0.17729055299144592,0.14430093863595475,301.8891596478747,203778.31929574936,15402.169988767992,101.88915964787468,200.0,2625.0,2918.0,0.0,39.0,52.0,0.0,89,84.19113800123392,64.77562330538827,72.0,60.5,39.0,398.0,52.0,489.0,25.0,412.0,37.5,503.5,39.0,398.0,52.0,489.0,481.0,12.0,1796.0,23.0,1015.0,15.0
223,0.0,0.0,13253.354742982296,13,10043.089569244417,10327.075577295454,-0.24222283610402318,-0.22079535502030667,-0.22345597489571034,3.2160128470866165,210,97,0.008194859957492456,0.1624673004928031,0.10086159104431727,283.9860080510487,147972.0161020978,11502.753808659809,73.98600805104891,210.0,2322.0,4213.0,0.0,41.0,59.0,0.0,92,64.4196765063243,99.90839275358287,50.0,86.38680267333984,41.0,397.0,59.0,696.0,28.5,409.5,37.0,718.0,41.0,397.0,59.0,696.0,865.0,13.0,1016.0,18.0,1123.0,20.0
224,0.0,0.0,151286.11126932662,16,141540.6594936462,142688.86584307437,-0.06441735922692271,-0.056827724330537066,-0.05715474429363976,3.0000822912358247,251,123,0.0041250470709942415,0.16604421230931765,0.09013886466332059,1148.2063494282643,1794412.6988565277,149530.28989392778,897.2063494282638,251.0,3492.0,4572.0,0.0,51.0,61.0,0.0,104,77.88921936650797,101.44427415214831,68.0,80.67915344238281,51.0,666.0,61.0,886.0,34.75,682.25,44.0,903.0,51.0,666.0,61.0,886.0,948.0,12.0,1308.0,24.0,1182.0,19.0
225,0.0,0.0,17334.370441340394,21,14489.1649085252,14915.099662720113,-0.16413665223339868,-0.13956496353917824,-0.14247956309581267,3.1653121534469917,319,142,0.005637917382471382,0.17118986089101793,0.07684209217196326,425.93475419493694,213869.50838987366,16891.660128762658,106.93475419493683,319.0,4464.0,6104.0,0.0,70.0,87.0,0.0,131,81.01045516034024,90.183944208331,62.74739074707031,73.0,70.0,1078.0,87.0,1513.0,48.25,1099.75,61.25,1538.75,70.0,1078.0,87.0,1513.0,1174.0,19.0,1837.0,28.0,1587.0,25.0
226,0.0,0.0,104147.70300085966,14,89955.13991141251,90771.95831723089,-0.136273414396187,-0.12843052989386006,-0.12945759162688264,2.75569285992947,235,113,0.0042983108310105395,0.17108452519566317,0.11104271733651436,816.8184058184814,1163636.811636963,105566.62795747358,581.8184058184814,235.0,3157.0,3899.0,0.0,50.0,58.0,0.0,101,76.36455179520269,78.673382032304,64.0,65.1817855834961,50.0,560.0,58.0,746.0,33.0,577.0,36.25,767.75,50.0,560.0,58.0,746.0,744.0,3.0,1669.0,27.0,1028.0,16.0
227,0.0,0.0,364609.35853120475,20,342434.5966819348,344881.131462018,-0.060817862543624646,-0.054107846130609705,-0.054406743266904645,2.939349254763463,306,141,0.004626860159018296,0.15798450610714512,0.0761528268562086,2446.5347800833124,4281069.560166623,364117.121606831,2140.534780083312,306.0,4817.0,5263.0,0.0,76.0,69.0,0.0,128,91.90854367575395,94.82220887875063,90.0,80.69245147705078,76.0,1130.0,69.0,1285.0,49.75,1156.25,44.5,1309.5,76.0,1130.0,69.0,1285.0,1041.0,14.0,2197.0,36.0,1195.0,18.0
228,0.0,0.0,187067.5354302335,15,133939.1854458972,135410.96954124927,-0.2840062540095335,-0.2761385922478753,-0.277383416988188,3.7174830376834347,281,134,0.00399825001845309,0.16772214779964614,0.09300582533614876,1471.7840953522311,2381568.190704465,160159.9904130665,1190.7840953522325,281.0,2598.0,4962.0,0.0,42.0,90.0,0.0,121,68.0787408169039,71.63307370692291,54.91492462158203,63.893272399902344,42.0,565.0,90.0,1118.0,34.0,573.0,59.25,1148.75,42.0,565.0,90.0,1118.0,1000.0,17.0,1205.0,19.0,1493.0,31.0
229,0.0,0.0,27225.38505896136,24,23620.55420191209,24170.361490431234,-0.13240697419861558,-0.11221231809628907,-0.11321197320287557,3.264822633570103,386,171,0.004329129992819683,0.16251713039141807,0.06245146801513367,549.8072885191692,327614.5770383389,25086.70560459286,163.80728851916945,386.0,4954.0,7135.0,0.0,75.0,116.0,0.0,151,77.66841657559296,75.85659930485399,63.50410842895508,53.618621826171875,75.0,1373.0,116.0,2058.0,52.5,1395.5,83.5,2090.5,75.0,1373.0,116.0,2058.0,1532.0,20.0,2487.0,37.0,1794.0,32.0
230,0.0,0.0,19501.94974724727,20,18328.855972581376,18727.004876168845,-0.0601526406266879,-0.039736789455516286,-0.04061043199725045,2.6876653937898354,293,133,0.0052712603331151716,0.17369830293072708,0.07442225241343553,398.14890358748755,210297.8071749747,19561.382869766112,105.14890358748735,293.0,5051.0,4992.0,0.0,67.0,73.0,0.0,130,106.89098635937611,74.38616705568913,76.0,58.596378326416016,67.0,1192.0,73.0,1260.0,43.0,1216.0,54.0,1279.0,67.0,1192.0,73.0,1260.0,980.0,12.0,2371.0,30.0,1051.0,12.0
231,0.0,0.0,62982.57869287387,23,49188.70981623799,49955.74172787149,-0.21901086241482481,-0.20683238500801948,-0.20871247879484334,3.312307053370321,377,175,0.0044822304822013425,0.16724159545185863,0.06228279630666034,767.0319116335704,780063.8232671411,58876.17080015383,390.0319116335706,377.0,4561.0,7031.0,0.0,64.0,115.0,0.0,146,79.9606828076672,85.80396488486578,66.33876037597656,68.0,64.0,1249.0,115.0,1930.0,46.75,1266.25,74.75,1970.25,64.0,1249.0,115.0,1930.0,1374.0,28.0,1571.0,23.0,1978.0,34.0
232,0.0,0.0,38571.160359942085,5,32166.701479955216,32537.839599007504,-0.16604268111773457,-0.15642051482590247,-0.15706602481850707,3.696406768391427,116,61,0.008494701594124607,0.19506254423612962,0.33138125164929727,371.1381190523218,510276.23810464295,34511.639957221276,255.13811905232149,116.0,844.0,1676.0,0.0,17.0,33.0,0.0,48,71.071506728926,73.60492021433299,54.0,70.03742980957031,17.0,75.0,33.0,115.0,10.75,81.25,20.0,128.0,17.0,75.0,33.0,115.0,376.0,11.0,345.0,7.0,420.0,6.0
233,0.0,0.0,348687.0452762799,23,250844.66612732792,253115.67080505256,-0.2806022778145578,-0.27408926074526796,-0.2752655434417004,3.111228230155094,350,174,0.002347977357425087,0.1733774683483468,0.0637800771297059,2271.004677724949,3842009.3554498935,308721.2726964079,1921.0046777249468,350.0,4922.0,6670.0,0.0,57.0,96.0,0.0,134,78.9701798872555,88.79984285506897,66.0,63.0,57.0,1220.0,96.0,1709.0,38.0,1239.0,77.25,1727.75,57.0,1220.0,96.0,1709.0,1282.0,16.0,2277.0,19.0,1704.0,26.0
234,0.0,0.0,48972.23875093551,21,38910.622322030926,39546.38868898549,-0.20545551286875519,-0.19247333392063803,-0.19417072498997245,3.0382816530247845,357,172,0.003957298777526754,0.17372106824433117,0.07085832716039214,635.7663669546034,557532.7339092072,45875.66242864212,278.7663669546036,357.0,4625.0,5949.0,0.0,66.0,98.0,0.0,142,84.23813302111992,85.23194426867899,77.98968505859375,67.27757263183594,66.0,1268.0,98.0,1548.0,47.0,1287.0,66.25,1579.75,66.0,1268.0,98.0,1548.0,1152.0,17.0,2037.0,32.0,1693.0,22.0
235,0.0,0.0,32698.334638146327,14,27860.820725112506,28303.30212201434,-0.147943739843873,-0.13441150947806024,-0.13572715172037042,3.1208012133597682,245,116,0.0052073345194552575,0.1731190175968789,0.09164504694581334,442.4813969018602,394962.79380372004,31639.53475416286,197.48139690186002,245.0,3809.0,3244.0,0.0,55.0,60.0,0.0,103,95.42759038830314,66.70216319845265,78.0,55.05388641357422,55.0,689.0,60.0,636.0,33.5,710.5,43.25,652.75,55.0,689.0,60.0,636.0,554.0,9.0,1689.0,22.0,1042.0,18.0
236,0.0,0.0,64369.320621584,29,55311.09305517143,56154.74018750321,-0.14072274616139435,-0.12761639170270067,-0.12878575140894977,3.172190377532598,455,212,0.003248081995007957,0.1625946663328417,0.049480611957791285,843.6471323318204,777294.2646636404,61258.48169209169,388.6471323318202,455.0,5868.0,8748.0,0.0,90.0,124.0,0.0,178,87.15133966294313,74.30563029964073,70.5,62.5,90.0,1990.0,124.0,2958.0,60.75,2019.25,83.25,2998.75,90.0,1990.0,124.0,2958.0,1790.0,23.0,2532.0,34.0,1987.0,26.0
237,0.0,0.0,132301.55945176553,26,96654.37691341605,97928.21804992051,-0.2694388689450461,-0.2598105535889532,-0.2614700597858439,3.5822197591275518,420,194,0.0035207292001933313,0.15617707465101738,0.05209348903487451,1273.8411365045276,1707682.2730090567,119177.65993123787,853.8411365045283,420.0,5221.0,7883.0,0.0,87.0,113.0,0.0,166,60.01669383720535,89.58808352370424,36.59965896606445,76.0,87.0,1573.0,113.0,2543.0,62.5,1597.5,80.25,2575.75,87.0,1573.0,113.0,2543.0,1554.0,23.0,2347.0,30.0,2325.0,37.0
238,0.0,0.0,34514.301408884196,13,28414.458010303584,28819.737147831944,-0.1767337929375118,-0.16499143915995462,-0.16595231296921698,3.243322434785258,205,100,0.0024118221261050996,0.17199991039772902,0.11838990587599542,405.27913752839123,400558.2750567824,30875.61313367411,200.2791375283912,205.0,2725.0,3827.0,0.0,37.0,55.0,0.0,81,86.07812176813707,79.7978576060182,52.0,63.0,37.0,416.0,55.0,545.0,26.75,426.25,39.25,560.75,37.0,416.0,55.0,545.0,804.0,11.0,1515.0,17.0,1090.0,18.0
239,0.0,0.0,343759.60100529983,9,249254.34385345274,251472.25971141708,-0.27491670596391604,-0.2684647673083026,-0.26952278360308324,3.437967354845241,164,81,0.0035829556040804515,0.16919596701002643,0.1484305345042573,2217.915857964609,4107831.71592922,298710.78546891356,2053.91585796461,164.0,1653.0,2883.0,0.0,30.0,44.0,0.0,66,60.59632743811351,81.97568691123827,56.5,66.03502655029297,30.0,204.0,44.0,316.0,22.75,211.25,29.75,330.25,30.0,204.0,44.0,316.0,579.0,7.0,862.0,14.0,1244.0,15.0
240,0.0,0.0,131563.9163479344,27,107339.91979720187,108558.95117137989,-0.1841234072621376,-0.17485771034449527,-0.17564605702020808,3.3653569587832144,421,191,0.004430493230272465,0.16122068062141345,0.05650362037240139,1219.0313741780903,1596062.7483561824,118565.63567429547,798.0313741780911,421.0,5753.0,7855.0,0.0,81.0,122.0,0.0,168,68.76142119260899,90.91802212761701,50.625267028808594,69.21760559082031,81.0,1779.0,122.0,2554.0,58.0,1802.0,85.5,2590.5,81.0,1779.0,122.0,2554.0,1607.0,23.0,2655.0,32.0,2250.0,37.0
241,0.0,0.0,366217.47871612426,21,286139.6950311718,288356.8644564013,-0.21866182893751307,-0.21260758643384436,-0.21364573624327876,2.7368695315492464,322,145,0.00334924001635553,0.1702916814034257,0.07299510002388811,2217.169425229663,3790338.8504593302,346229.4061487242,1895.1694252296652,322.0,4188.0,6396.0,0.0,66.0,90.0,0.0,129,95.86779029836687,80.32633238240214,88.5,49.0,66.0,1012.0,90.0,1541.0,48.25,1029.75,53.75,1577.25,66.0,1012.0,90.0,1541.0,1421.0,18.0,1946.0,34.0,1543.0,20.0
242,0.0,0.0,89267.03711606565,11,83144.0991496954,83854.15621204578,-0.0685912534366876,-0.060636950423054836,-0.060760152725473415,3.209121884831212,164,85,0.0039847532225982,0.17271810415792088,0.12380224193227532,710.0570623504252,1092114.1247008506,85078.89104049189,546.0570623504253,164.0,2608.0,2936.0,0.0,28.0,40.0,0.0,66,81.88033711277873,88.56324760055075,59.16697692871094,65.84056091308594,28.0,309.0,40.0,349.0,20.0,317.0,31.75,357.25,28.0,309.0,40.0,349.0,625.0,7.0,997.0,9.0,757.0,15.0
243,0.0,0.0,32138.309868297867,26,24208.760554322027,24726.634671102693,-0.24673199513200816,-0.23061807629486641,-0.23266439631374736,2.8301007470403468,357,160,0.005277221309331018,0.15653423951564746,0.05262454184202912,517.8741167806937,321748.2335613876,28421.97701776733,160.87411678069378,357.0,5062.0,8020.0,0.0,61.0,110.0,0.0,141,92.50768491118244,97.61168625078852,60.0,75.57750701904297,61.0,1347.0,110.0,2146.0,39.0,1369.0,75.25,2180.75,61.0,1347.0,110.0,2146.0,1729.0,20.0,2283.0,23.0,2493.0,37.0
244,0.0,0.0,82811.04569224577,12,72869.5709380112,73613.52688846152,-0.12005010528644333,-0.11106632849397147,-0.11185185832186584,3.2533591184374777,217,112,0.006502633644359631,0.17548961211079597,0.13052880099027744,743.9559504503909,1053911.900900782,80986.44067050877,526.955950450391,217.0,2748.0,3300.0,0.0,45.0,48.0,0.0,87,83.4711133309475,69.16985589103719,65.83965301513672,65.01785278320312,45.0,451.0,48.0,500.0,31.5,464.5,34.75,513.25,45.0,451.0,48.0,500.0,683.0,7.0,1601.0,22.0,914.0,14.0
245,0.0,0.0,113096.95073494513,25,91887.31700992136,92821.02118643092,-0.187534974083703,-0.17927918849052815,-0.1802242888194584,2.7248868119453165,362,170,0.0033840564014181126,0.16215698670843465,0.0619922410607816,933.7041765096627,1143408.353019326,104904.20629646617,571.7041765096631,362.0,5501.0,7099.0,0.0,74.0,93.0,0.0,136,87.50954816101967,99.31617907532728,68.68247985839844,69.0,74.0,1381.0,93.0,1852.0,51.5,1403.5,66.5,1878.5,74.0,1381.0,93.0,1852.0,1366.0,19.0,2670.0,31.0,1833.0,24.0
246,0.0,0.0,51529.67419903837,16,43295.50668820848,43748.0289723712,-0.1597946744049772,-0.1510128939804628,-0.15171597947118087,2.438773645255933,221,101,0.00925159859698353,0.1558764612198411,0.08784588463695898,452.52228416273124,463044.5683254624,47466.94811408676,231.5222841627312,221.0,2886.0,5173.0,0.0,42.0,62.0,0.0,97,97.34774237171538,99.92349283161668,69.5,73.84286499023438,42.0,538.0,62.0,909.0,27.75,552.25,39.0,932.0,42.0,538.0,62.0,909.0,1099.0,15.0,1483.0,25.0,1486.0,20.0
247,0.0,0.0,42901.59929731346,8,34961.30461530139,35270.57008521907,-0.18508155434917084,-0.1778728377748905,-0.17886168698823912,2.341039631786867,119,58,0.004092080644192209,0.16918081920243194,0.15436531469633755,309.2654699176954,380530.9398353907,40636.960462832845,190.26546991769536,119.0,1708.0,2324.0,0.0,20.0,33.0,0.0,53,94.88926608360126,99.51961189875101,76.87100219726562,79.55337524414062,20.0,177.0,33.0,194.0,11.75,185.25,20.5,206.5,20.0,177.0,33.0,194.0,468.0,2.0,646.0,11.0,730.0,12.0
248,0.0,0.0,98733.51547736408,19,72332.67387348242,73129.40554505237,-0.26739493146007143,-0.25932541557463107,-0.2608124578880654,2.7770147887051224,292,141,0.004132354099960061,0.1613545990669023,0.07188692096713643,796.7316715699423,1009463.3431398838,90876.66252675778,504.7316715699419,292.0,3700.0,5876.0,0.0,50.0,82.0,0.0,117,89.4335924727639,88.37109532679112,63.19501495361328,63.0,50.0,771.0,82.0,1320.0,34.25,786.75,54.0,1348.0,50.0,771.0,82.0,1320.0,1132.0,15.0,1175.0,22.0,1704.0,27.0
249,0.0,0.0,23512.688526508144,20,18499.136234101883,18921.75610585296,-0.21322752124896283,-0.19525340181661388,-0.19707855197700375,2.867504097027213,302,138,0.004494074367379061,0.1531637966244477,0.0700617832217867,422.61987175109914,241239.74350219846,21032.20565162361,120.61987175109923,302.0,3847.0,6213.0,0.0,62.0,82.0,0.0,122,77.09182362567543,90.72336050818136,67.0,73.5,62.0,926.0,82.0,1366.0,44.75,943.25,57.0,1391.0,62.0,926.0,82.0,1366.0,1185.0,22.0,1675.0,28.0,1747.0,21.0
250,0.0,0.0,258151.60420891768,19,213322.29393501653,215015.76247810805,-0.17365497460794999,-0.16709499777464298,-0.1677806177386516,2.9166945227337058,298,140,0.004360295168371304,0.16634568808980985,0.07707375163530304,1693.4685430916804,2790937.086183363,239220.89410031232,1395.4685430916816,298.0,4164.0,5412.0,0.0,59.0,80.0,0.0,119,87.10068527840565,90.50085457568335,76.0,56.32378387451172,59.0,936.0,80.0,1186.0,38.5,956.5,57.25,1208.75,59.0,936.0,80.0,1186.0,1069.0,18.0,1916.0,26.0,1821.0,23.0
251,0.0,0.0,311378.66664988745,18,266747.4240935506,268952.9873890461,-0.14333429787121543,-0.13625107884653043,-0.1368205470350805,3.225706337583835,309,152,0.003495140382805173,0.1594130776047824,0.08604353500033363,2205.563295495716,3793126.5909914314,293976.43446308054,1896.5632954957157,309.0,4205.0,4867.0,0.0,57.0,82.0,0.0,123,61.79827543961931,70.21789554167978,48.0,63.5,57.0,994.0,82.0,1081.0,42.5,1008.5,63.0,1100.0,57.0,994.0,82.0,1081.0,909.0,16.0,2013.0,32.0,1405.0,23.0
252,0.0,0.0,16151.170559889842,22,13262.996441430465,13683.46320626312,-0.17882134968173324,-0.15278814278359976,-0.15501715830857388,3.3127130469368584,323,141,0.005873645401860289,0.16204543970494936,0.059348076452668354,420.466764832666,194933.5296653324,14711.018348358011,97.4667648326662,323.0,5255.0,5828.0,0.0,71.0,89.0,0.0,136,86.09150686869658,68.84887484286266,64.0,46.0,71.0,1350.0,89.0,1480.0,46.5,1374.5,64.75,1504.25,71.0,1350.0,89.0,1480.0,1084.0,20.0,2360.0,27.0,1753.0,30.0
253,0.0,0.0,23483.507517245223,23,19770.454693212465,20218.318511428464,-0.15811321291361868,-0.13904179362554558,-0.14100502197028675,2.525985693750645,333,139,0.004937090820932974,0.16163095151177181,0.08168189851061396,447.8638182160176,229727.6364320351,22736.434830211758,114.86381821601755,333.0,4932.0,6606.0,0.0,77.0,94.0,0.0,153,100.95647636438203,97.54795166322037,64.22428894042969,75.0,77.0,1394.0,94.0,1936.0,48.0,1423.0,59.25,1970.75,77.0,1394.0,94.0,1936.0,1265.0,14.0,2475.0,48.0,1241.0,15.0
254,0.0,0.0,23195.142936636254,11,21054.307141844896,21386.72576846151,-0.09229672783822129,-0.07796533839497855,-0.07885639489778662,3.1347922539982864,191,91,0.0029371746393131322,0.16416577989027847,0.13261830254870355,332.41862661662844,282837.25323325687,22556.29961383491,141.41862661662844,191.0,2205.0,3336.0,0.0,36.0,53.0,0.0,81,71.10352169821996,77.97216786313672,80.54557800292969,54.9044303894043,36.0,296.0,53.0,505.0,27.75,304.25,35.75,522.25,36.0,296.0,53.0,505.0,703.0,5.0,926.0,16.0,993.0,15.0
255,0.0,0.0,52274.743704186054,21,43829.898437538126,44494.62846241837,-0.16154732990057075,-0.14883124603716935,-0.14982889420485246,3.3068140780559654,345,166,0.0039454847317563855,0.16266809451848632,0.06633772627995746,664.7300248802298,639460.0497604603,48344.11873984089,319.73002488023013,345.0,3757.0,6827.0,0.0,64.0,94.0,0.0,139,61.05496395998897,83.14698791664297,52.08842468261719,68.69171142578125,64.0,954.0,94.0,1807.0,50.0,968.0,65.25,1835.75,64.0,954.0,94.0,1807.0,1366.0,15.0,1527.0,23.0,1698.0,25.0
256,0.0,0.0,13194.896656197297,20,11199.342043498787,11571.40415842046,-0.15123685048046587,-0.12303942502000009,-0.1253893672185803,3.140193139300107,294,127,0.008514701139232623,0.16411543769570394,0.06995392567529424,372.06211492166966,156124.22984333898,12429.508545940607,78.06211492166949,294.0,3692.0,6387.0,0.0,68.0,79.0,0.0,131,84.40524036661957,87.80553314178074,62.0,82.0,68.0,898.0,79.0,1574.0,45.5,920.5,53.5,1599.5,68.0,898.0,79.0,1574.0,1352.0,16.0,1472.0,24.0,1622.0,26.0
257,0.0,0.0,54038.503775738216,19,43516.48491201749,44147.743556933914,-0.19471336414841334,-0.18303171863994094,-0.18452745639832535,3.1413487942947502,312,150,0.0035152085128167046,0.16328326256174325,0.07539813965930993,631.2586449164728,638517.2898329464,50815.53590870008,319.2586449164732,312.0,3657.0,5919.0,0.0,46.0,97.0,0.0,126,90.30996751181809,75.76555548514096,76.39543151855469,61.0,46.0,868.0,97.0,1383.0,32.5,881.5,66.75,1413.25,46.0,868.0,97.0,1383.0,1213.0,16.0,1632.0,17.0,1900.0,29.0
258,0.0,0.0,29657.13230685368,25,25527.26972171684,26135.020429047614,-0.13925360491386563,-0.11876104005484434,-0.12049453666468923,3.3566302325151525,416,187,0.004064074936854649,0.16531279715815028,0.06125894167444127,607.7507073307779,383501.41466155596,28562.977457766847,191.75070733077797,416.0,5454.0,7133.0,0.0,81.0,123.0,0.0,168,82.05307208481658,79.35870963934984,72.0,57.0,81.0,1659.0,123.0,2330.0,57.0,1683.0,86.5,2366.5,81.0,1659.0,123.0,2330.0,1345.0,17.0,2441.0,33.0,1761.0,29.0
259,0.0,0.0,188763.02887526865,29,175240.74820739048,176835.72719910578,-0.07163627723315169,-0.06318664066385704,-0.06352651132931775,3.0837426596017425,448,208,0.003040194759430468,0.16648667913761062,0.05448313915663809,1594.978991715378,2293957.9834307544,185971.9046503554,1146.9789917153773,448.0,6265.0,8351.0,0.0,74.0,137.0,0.0,172,93.69208037516418,91.7557346376006,83.51728057861328,58.0,74.0,2002.0,137.0,2775.0,52.25,2023.75,93.75,2818.25,74.0,2002.0,137.0,2775.0,1637.0,33.0,2316.0,24.0,1700.0,30.0
260,0.0,0.0,313223.01319484436,19,266718.0378738921,268752.5552315801,-0.14847240899257697,-0.14197698154318195,-0.14254281926088463,2.970454060932327,295,146,0.002603769016809816,0.15728784167089924,0.08008508991394446,2034.5173576882705,3479034.715376541,292803.2755272259,1739.5173576882705,295.0,4351.0,5225.0,0.0,53.0,77.0,0.0,117,63.13484359993488,90.78733367936604,41.0,71.0,53.0,972.0,77.0,1121.0,38.5,986.5,55.0,1143.0,53.0,972.0,77.0,1121.0,963.0,18.0,2034.0,28.0,1450.0,26.0
261,0.0,0.0,39040.19198522383,13,26089.971720939415,26536.26724159852,-0.3317150763291813,-0.32028338252941657,-0.3227656840146065,3.207552931833536,228,106,0.004704007442832434,0.1666092826443437,0.10432945501604421,446.29552065912594,436591.04131825163,34028.358268485594,218.29552065912583,228.0,2388.0,4162.0,0.0,37.0,72.0,0.0,100,60.87548012009408,93.0897315536049,53.0,60.61982727050781,37.0,401.0,72.0,789.0,24.25,413.75,51.0,810.0,37.0,401.0,72.0,789.0,782.0,17.0,864.0,15.0,1398.0,23.0
262,0.0,0.0,120800.81713994539,24,96933.1773309014,98082.56126601264,-0.1975784632432891,-0.18806375992981983,-0.18902953918550303,3.3915506331127148,413,196,0.0029653905795243756,0.16097349712164968,0.056558198293412666,1149.3839351113024,1472767.870222604,108561.54231073055,736.383935111302,413.0,4879.0,7217.0,0.0,86.0,107.0,0.0,166,58.037993907024,83.26364714976226,39.54289245605469,62.982666015625,86.0,1504.0,107.0,2287.0,59.0,1531.0,77.0,2317.0,86.0,1504.0,107.0,2287.0,1342.0,17.0,2071.0,31.0,2481.0,31.0
263,0.0,0.0,70021.53764906361,25,56828.657740988994,57520.5350689151,-0.18841174231555946,-0.17853082065694514,-0.1795045567561513,2.6055388832190562,360,175,0.003775222236381743,0.1690282513847252,0.06624319020865267,691.8773279261654,663754.6558523312,63686.88835611277,331.8773279261656,360.0,4797.0,7802.0,0.0,63.0,97.0,0.0,134,89.22424917880755,101.25213977634468,75.0,72.0,63.0,1172.0,97.0,2017.0,47.5,1187.5,69.25,2044.75,63.0,1172.0,97.0,2017.0,1632.0,24.0,2158.0,28.0,1576.0,14.0
264,0.0,0.0,485816.72801324626,17,374715.6136042373,377518.1574739719,-0.22868935547641256,-0.22292062890086717,-0.22373381355932975,2.8225357015290578,274,134,0.0032240749045776306,0.1708029302499111,0.07923729684904693,2802.5438697349846,5057087.73946997,447920.61768522393,2528.543869734985,274.0,3716.0,4852.0,0.0,52.0,71.0,0.0,115,79.15339690919933,99.84081473019951,74.91673278808594,84.86271667480469,52.0,747.0,71.0,1085.0,34.25,764.75,51.0,1105.0,52.0,747.0,71.0,1085.0,960.0,7.0,1801.0,27.0,1464.0,21.0
265,0.0,0.0,34769.991415905715,25,30563.73343136858,31118.153297428933,-0.12097379991336332,-0.10502844463764316,-0.10644342784811256,2.680071591514617,371,166,0.005694337344175785,0.17328763509537112,0.08344752669404079,554.4198660603654,366839.7321207317,34219.21015861891,183.41986606036588,371.0,5048.0,7544.0,0.0,76.0,104.0,0.0,155,79.3689025455678,134.74439447274403,67.7510757446289,95.85088348388672,76.0,1467.0,104.0,2224.0,55.75,1487.25,63.25,2264.75,76.0,1467.0,104.0,2224.0,1464.0,21.0,2415.0,37.0,1210.0,18.0
266,0.0,0.0,447365.5745001212,13,324270.9361779179,326711.9397878399,-0.2751544717309713,-0.2696980760021547,-0.2706569065211003,2.813615647223488,215,105,0.005613243036466074,0.16619515827545303,0.10000354110265802,2441.0036099222225,4452007.219844446,395577.05973786284,2226.003609922223,215.0,2466.0,4086.0,0.0,39.0,58.0,0.0,84,89.77733652721201,101.73230596608124,48.64122009277344,74.23793029785156,39.0,359.0,58.0,636.0,27.5,370.5,37.75,656.25,39.0,359.0,58.0,636.0,804.0,15.0,969.0,22.0,1277.0,24.0
267,0.0,0.0,294968.28983775456,27,232436.47363497203,234468.66761976382,-0.21199504610199882,-0.20510551236293295,-0.2059038100811088,3.018228577100458,405,183,0.004494204367303964,0.16197533140102133,0.05868119016506006,2032.1939847919461,3254387.969583891,269561.0924132116,1627.1939847919455,405.0,5631.0,7977.0,0.0,73.0,122.0,0.0,163,71.67718760482661,100.74561416343082,55.0,75.13418579101562,73.0,1667.0,122.0,2539.0,48.5,1691.5,84.5,2576.5,73.0,1667.0,122.0,2539.0,1584.0,25.0,2421.0,28.0,1940.0,33.0
268,0.0,0.0,208215.95365345888,27,180695.0223520629,182411.1002204358,-0.13217494057732027,-0.12393312318407168,-0.1244934644495248,3.235313562734591,442,201,0.005283093701695503,0.1611428896727841,0.05699956107082552,1716.077868373142,2548155.7367462823,196901.75985542644,1274.0778683731412,442.0,6202.0,7406.0,0.0,84.0,130.0,0.0,177,73.42874272384036,77.16597391126928,55.5,63.0,84.0,2033.0,130.0,2532.0,54.25,2062.75,90.0,2572.0,84.0,2033.0,130.0,2532.0,1441.0,17.0,2726.0,30.0,1945.0,37.0
269,0.0,0.0,67837.28161115432,18,68504.20265539945,69176.80652931661,0.00983118763614299,0.01974614675512054,0.019788914836894378,2.844092595397437,282,132,0.005229370776742745,0.15917017730643734,0.07507187184835863,672.6038739172128,781207.7478344247,68669.33139752943,390.60387391721235,282.0,3921.0,5151.0,0.0,58.0,74.0,0.0,114,81.90726518445348,83.72360781726618,75.9193344116211,77.4053955078125,58.0,833.0,74.0,1087.0,39.5,851.5,47.0,1114.0,58.0,833.0,74.0,1087.0,1082.0,17.0,1782.0,25.0,1543.0,23.0
