agent_id,delta,kappa,initial_wealth,capacity,final_net,final_gross,net_return,gross_return,gross_return_comp,turnover,trade_count,num_lots_opened,mean_cash_weight,portfolio_vol,hhi,costs_paid,volume_mid,mean_portfolio_value,spread_cost,commission_cost,position_days_in_gain,position_days_in_loss,position_days_neutral,sells_from_gain,sells_from_loss,sells_from_neutral,sale_days,mean_holding_winners,mean_holding_losers,median_holding_winners,median_holding_losers,G_r_full,G_p_full,L_r_full,L_p_full,G_r_frac,G_p_frac,L_r_frac,L_p_frac,G_r,G_p,L_r,L_p,cell_A_rebote_bajo_agua_opp,cell_A_rebote_bajo_agua_sell,cell_B_ganadora_infraponderada_opp,cell_B_ganadora_infraponderada_sell,cell_C_perdedora_sobreponderada_opp,cell_C_perdedora_sobreponderada_sell
14,0.0,0.0,285878.9416822338,17,304287.19484897313,306749.82804498513,0.06439177736708168,0.07300602919521837,0.07347488180832373,3.734137057496111,334,159,0.006340866388723039,0.16270492645938964,0.08035480227435961,2462.6331960121515,4257266.392024306,285023.4422621176,2128.633196012153,334.0,3354.0,5214.0,0.0,84.0,74.0,0.0,130,67.1162947343754,76.27246562657207,55.0,67.2975082397461,84.0,916.0,74.0,1136.0,57.5,942.5,49.5,1160.5,84.0,916.0,74.0,1136.0,1120.0,57.0,1380.0,30.0,1625.0,22.0
15,0.0,0.0,175279.09738114668,9,187642.69533132238,189437.9876493912,0.07053663634113128,0.08077911445114205,0.08143667432072355,4.55375880576711,200,100,0.00445128136702891,0.16934684301635528,0.15011087926070946,1795.292318069072,3190584.636138142,175162.14473730058,1595.2923180690711,200.0,1725.0,2811.0,0.0,55.0,36.0,0.0,82,44.44748648117359,65.78392183715766,37.0,57.16742706298828,55.0,289.0,36.0,358.0,42.25,301.75,26.25,367.75,55.0,289.0,36.0,358.0,534.0,21.0,719.0,20.0,889.0,9.0
16,0.0,0.0,16504.529202278987,6,16195.903709953265,16477.376099408288,-0.018699442349625284,-0.0016451909980534918,-0.00246110372481112,4.532305077245999,127,60,0.005114117986329576,0.19755042457163316,0.23390011665088462,281.47238945503403,308944.778910068,17041.26121502144,154.472389455034,127.0,994.0,2030.0,0.0,29.0,32.0,0.0,53,75.03549981681871,63.83033189627114,57.0,49.18765640258789,29.0,86.0,32.0,171.0,21.75,93.25,22.25,180.75,29.0,86.0,32.0,171.0,420.0,23.0,444.0,9.0,586.0,9.0
17,0.0,0.0,21931.68834251085,14,20513.947398911117,20952.923546531136,-0.06464349307990491,-0.044627881843576356,-0.045582345378174405,3.882495332641574,271,122,0.0071760913801363286,0.1640278766558753,0.10034150661503517,438.97614762002996,335952.29524006014,21632.49833268214,167.97614762003008,271.0,2683.0,4373.0,0.0,80.0,55.0,0.0,114,51.08454705141269,78.53394897224564,41.0,66.20881652832031,80.0,574.0,55.0,887.0,52.25,601.75,35.75,906.25,80.0,574.0,55.0,887.0,836.0,36.0,964.0,33.0,973.0,18.0
18,0.0,0.0,81574.34956885938,23,70883.93236564592,71837.89825398073,-0.13105120984371887,-0.11935677533854949,-0.11986134021918937,3.6485159481172373,414,180,0.004954669337182434,0.16478343311135796,0.0679893273315691,953.9658883348707,1079931.7766697402,73998.01672972151,539.9658883348701,414.0,3791.0,7797.0,0.0,102.0,109.0,0.0,167,63.05704299720312,99.86526264548907,47.39860534667969,76.3724594116211,102.0,1288.0,109.0,2341.0,69.75,1320.25,73.5,2376.5,102.0,1288.0,109.0,2341.0,1638.0,76.0,1658.0,41.0,1967.0,25.0
19,0.0,0.0,14848.223905577086,18,12300.161421706156,12711.3295206855,-0.1716072238723354,-0.14391582444341744,-0.14645881720887344,3.5556264137623628,314,133,0.008219831336488776,0.1663735200989262,0.085974910756801,411.1680989793626,194336.19795872504,13663.991611051277,97.16809897936253,314.0,2658.0,6379.0,0.0,83.0,80.0,0.0,134,60.284122331935976,95.68214588786726,40.70390701293945,77.90834045410156,83.0,729.0,80.0,1510.0,52.75,759.25,55.0,1535.0,83.0,729.0,80.0,1510.0,1362.0,49.0,1560.0,39.0,1863.0,23.0
20,0.0,0.0,13229.453111266355,7,8627.154843767974,8857.53495154258,-0.34788273020741955,-0.33046854794024694,-0.3330867357171948,3.8434909972729354,150,68,0.006033502067520242,0.174275644310136,0.2129889130565852,230.38010777461318,160760.2155492261,10456.6535776518,80.38010777461305,150.0,1086.0,2434.0,0.0,34.0,41.0,0.0,68,45.41491773924247,79.76889951583499,31.5,60.96683883666992,34.0,145.0,41.0,255.0,21.0,158.0,30.5,265.5,34.0,145.0,41.0,255.0,465.0,25.0,670.0,21.0,991.0,13.0
21,0.0,0.0,37442.01598703506,20,34017.03285654364,34685.776702634364,-0.0914743247713311,-0.07361353847386565,-0.07412441574113915,3.924487106657091,394,180,0.0031006209068467866,0.15939870223490193,0.07690059160247274,668.7438460907536,549487.6921815068,35003.79012899629,274.7438460907534,394.0,3254.0,6823.0,0.0,116.0,78.0,0.0,156,57.81615960936024,82.58293891630755,44.0,68.5,116.0,1050.0,78.0,1874.0,84.25,1081.75,53.75,1898.25,116.0,1050.0,78.0,1874.0,1524.0,52.0,1721.0,62.0,2071.0,26.0
22,0.0,0.0,164270.04414838256,20,162366.80388962047,164232.48198108718,-0.011586045822468583,-0.00022866108967156684,-9.38145744163732e-05,4.469739182297798,446,201,0.002998937489395868,0.15987259841828486,0.08035515808148594,1865.678091466899,2839356.1829337957,158809.94769107216,1419.678091466898,446.0,3513.0,6566.0,0.0,121.0,104.0,0.0,175,49.913643866508636,72.10507516863814,32.62101745605469,57.5,121.0,1229.0,104.0,2045.0,83.75,1266.25,74.75,2074.25,121.0,1229.0,104.0,2045.0,1362.0,66.0,1985.0,64.0,2064.0,30.0
23,0.0,0.0,407982.22678597627,13,371437.01552520687,375217.1640887839,-0.0895754982972351,-0.08031002466776727,-0.08100879271235528,4.377730106713467,294,134,0.008420192179450335,0.16258416336411044,0.12615184247597927,3780.148563577409,6972297.127154818,398168.51183119154,3486.148563577409,294.0,2379.0,4173.0,0.0,82.0,65.0,0.0,127,47.34422908935263,71.08342820902978,35.444244384765625,64.0,82.0,598.0,65.0,906.0,61.5,618.5,40.5,930.5,82.0,598.0,65.0,906.0,838.0,39.0,1203.0,40.0,1178.0,19.0
24,0.0,0.0,15294.748230070792,12,12670.044226186992,13032.160127584692,-0.17160818631348285,-0.14793235354065248,-0.15005345822622884,4.3006912396464685,242,112,0.006396348951260643,0.16436361503248847,0.11716008943703786,362.1159013977076,240231.8027954152,13964.72040243251,120.1159013977076,242.0,1932.0,4089.0,0.0,63.0,56.0,0.0,106,38.266950599982756,73.87948979063732,24.226594924926758,60.0,63.0,387.0,56.0,762.0,43.25,406.75,44.5,773.5,63.0,387.0,56.0,762.0,779.0,37.0,741.0,31.0,1002.0,20.0
