agent_id,delta,kappa,initial_wealth,capacity,final_net,final_gross,net_return,gross_return,gross_return_comp,turnover,trade_count,num_lots_opened,mean_cash_weight,portfolio_vol,hhi,costs_paid,volume_mid,mean_portfolio_value,spread_cost,commission_cost,position_days_in_gain,position_days_in_loss,position_days_neutral,sells_from_gain,sells_from_loss,sells_from_neutral,sale_days,mean_holding_winners,mean_holding_losers,median_holding_winners,median_holding_losers,G_r_full,G_p_full,L_r_full,L_p_full,G_r_frac,G_p_frac,L_r_frac,L_p_frac,G_r,G_p,L_r,L_p,cell_A_rebote_bajo_agua_opp,cell_A_rebote_bajo_agua_sell,cell_B_ganadora_infraponderada_opp,cell_B_ganadora_infraponderada_sell,cell_C_perdedora_sobreponderada_opp,cell_C_perdedora_sobreponderada_sell
274,0.0,0.0,31655.521188980656,21,62742.68274600629,62955.38067821749,0.9820454817798778,0.9887646234721408,0.9916090783094085,0.8100468875855114,139,58,0.007773150280221566,0.17608580780704036,0.047101092983310056,212.69793221121756,147395.86442243517,45489.917522482785,73.69793221121759,139.0,9355.0,1229.0,0.0,52.0,8.0,0.0,59,207.9467850193992,61.59907370055498,200.6858673095703,54.97345733642578,52.0,1037.0,8.0,142.0,8.529265300701379,1080.4707346992986,1.3074222535564304,148.69257774644356,52.0,1037.0,8.0,142.0,237.0,1.0,36.0,0.0,8.0,8.0
275,0.0,0.0,179738.10736470317,15,380826.60544491943,381258.22762499965,1.1187861106837595,1.1211875056155778,1.1221646898246775,0.6729358245680981,76,34,0.007538913542128771,0.18560547351667098,0.06594660830337022,431.62218008022126,711244.3601604427,264231.8681045595,355.6221800802213,76.0,6821.0,739.0,0.0,23.0,4.0,0.0,27,225.76908470252053,69.75365299744104,232.29454040527344,56.56669998168945,23.0,339.0,4.0,39.0,3.3538710735451653,358.6461289264548,0.603026534271104,42.3969734657289,23.0,339.0,4.0,39.0,137.0,0.0,68.0,0.0,4.0,4.0
276,0.0,0.0,10464.627229261996,18,22591.709784222538,22719.686763876485,1.1588642661871278,1.1710937490774587,1.1766162278559107,0.7535654628578495,104,40,0.008811972030054255,0.1730492464244617,0.05489409120548716,127.97697965395137,47953.959307902805,15909.022398014513,23.976979653951403,104.0,8292.0,780.0,0.0,43.0,3.0,0.0,45,223.04007387407825,74.37971371725477,218.0,90.52745819091797,43.0,719.0,3.0,45.0,6.298132763518801,755.7018672364811,0.558153082279106,47.441846917720895,43.0,719.0,3.0,45.0,182.0,0.0,246.0,0.0,3.0,3.0
277,0.0,0.0,215283.27701168926,22,450756.375045704,451360.5202334984,1.093782579411541,1.096588859565673,1.0976682994431894,0.743668804572982,133,58,0.007430535160540751,0.17600038746077737,0.044995090198436075,604.1451877946574,942290.3755893153,316770.8426771991,471.14518779465766,133.0,9637.0,1451.0,0.0,49.0,4.0,0.0,48,231.43628129739662,69.26909085078046,231.2351531982422,68.00697326660156,49.0,873.0,4.0,130.0,7.389711417279203,914.6102885827208,0.7290404440389429,133.27095955596104,49.0,873.0,4.0,130.0,327.0,1.0,66.0,0.0,4.0,4.0
278,0.0,0.0,112312.32865779905,23,214925.84985941436,215346.3927204099,0.9136443205114664,0.9173887256539943,0.9187259939856618,0.844984449398026,156,65,0.009627724970764693,0.16743864822289145,0.042837558581180366,420.5428609955247,529085.7219910491,156537.11804044864,264.54286099552456,156.0,9793.0,1799.0,0.0,58.0,10.0,0.0,66,215.4989230847188,111.5924669037586,214.64031982421875,91.3707275390625,58.0,1248.0,10.0,202.0,9.569526736142986,1296.4304732638566,1.7297136824381685,210.2702863175618,58.0,1248.0,10.0,202.0,406.0,2.0,29.0,0.0,10.0,10.0
279,0.0,0.0,252922.08210723728,27,496863.9068212174,497642.6080888319,0.964493976490951,0.9675727953158109,0.9686397058121328,0.8486878726095842,173,69,0.008703403785232513,0.17175718805481444,0.036560323259684786,778.7012676146271,1211402.535229255,356845.71864576644,605.7012676146275,173.0,11667.0,1941.0,0.0,69.0,8.0,0.0,72,222.7730704376807,96.18375924659276,206.0,102.5794448852539,69.0,1675.0,8.0,192.0,11.907790674321026,1732.0922093256788,1.479920537389839,198.52007946261014,69.0,1675.0,8.0,192.0,422.0,2.0,29.0,0.0,8.0,8.0
280,0.0,0.0,47191.50429227497,9,99069.02478684622,99207.6358832698,1.0992978772889712,1.1022350817392703,1.1033555389107397,0.6509055650626544,47,23,0.00558302844580215,0.1929064885005674,0.11041854668537461,138.6110964235807,183222.19284716144,70372.03347213853,91.61109642358072,47.0,4006.0,530.0,0.0,15.0,0.0,0.0,15,251.69898643811786,,223.59381103515625,,15.0,112.0,0.0,8.0,2.0531640245829754,124.94683597541703,0.0,8.0,15.0,112.0,0.0,8.0,119.0,0.0,52.0,0.0,0.0,0.0
281,0.0,0.0,38531.84872605532,24,78900.51666158062,79132.44380691236,1.0476701552144294,1.0536892576712216,1.056632052540908,0.7454444719347083,150,66,0.005357523435458508,0.17134004861427854,0.041411725671699665,231.92714533174535,163854.29066349074,54951.876642879695,81.92714533174538,150.0,10231.0,1865.0,0.0,52.0,8.0,0.0,59,215.43062042569292,64.94255714586598,209.51634216308594,59.166175842285156,52.0,1091.0,8.0,265.0,7.539474726117412,1135.4605252738827,1.371889208602588,271.6281107913974,52.0,1091.0,8.0,265.0,423.0,1.0,96.0,0.0,8.0,8.0
282,0.0,0.0,62134.230500493366,15,117625.454792229,117820.19197620192,0.8930862077916135,0.8962203446820893,0.8973534911601639,0.6535008375652274,80,38,0.0045795716255785535,0.16897413142454476,0.06638177400040192,194.73718397295954,229474.36794591916,87786.56229457962,114.73718397295958,80.0,6612.0,948.0,0.0,26.0,1.0,0.0,27,235.65508584412322,89.74264279248949,199.7206573486328,89.74264526367188,26.0,327.0,1.0,51.0,3.5498963361141636,349.4501036638859,0.18241900346104556,51.81758099653896,26.0,327.0,1.0,51.0,180.0,0.0,65.0,0.0,1.0,1.0
283,0.0,0.0,17517.928749076236,14,36316.61496278762,36436.436065546644,1.0731112383764367,1.0799511510439284,1.0832522321099085,0.6922926327105289,84,37,0.004461366316080818,0.1687641123842847,0.07113718394542105,119.82110275901648,71642.20551803292,25871.359210314233,35.82110275901646,84.0,6189.0,867.0,0.0,29.0,4.0,0.0,33,222.05712871817127,78.18455513375858,191.3299102783203,71.67479705810547,29.0,361.0,4.0,68.0,3.992812603180024,386.00718739682,0.5563284682316185,71.44367153176837,29.0,361.0,4.0,68.0,177.0,1.0,142.0,0.0,4.0,4.0
284,0.0,0.0,84303.55739264043,28,191730.20566635195,192145.00391037416,1.2742836909405404,1.2792039844234155,1.2815743016246386,0.851340704091206,193,80,0.007527983209304738,0.17910368956351708,0.035333034951438566,414.7982440221991,443596.48804439825,130264.08989745508,221.79824402219913,193.0,12348.0,1764.0,0.0,80.0,5.0,0.0,80,206.0506174533748,44.03672657866476,203.89877319335938,37.91497802734375,80.0,1903.0,5.0,252.0,12.931971475976829,1970.068028524023,1.1059388684579547,255.89406113154203,80.0,1903.0,5.0,252.0,393.0,0.0,42.0,0.0,5.0,5.0
285,0.0,0.0,147521.41146347672,7,318997.8241940495,319301.1784047285,1.1623832163036676,1.1644395565167223,1.1653527779931752,0.6632557984513683,32,16,0.003017949314887267,0.20500736380035953,0.1426731104987933,303.3542106789658,542708.4213579316,204562.2603771795,271.3542106789658,32.0,2927.0,601.0,0.0,8.0,1.0,0.0,9,224.10996428886503,99.03972452611559,209.70361328125,99.03972625732422,8.0,37.0,1.0,17.0,1.0923836297669367,43.90761637023306,0.1343609804678877,17.86563901953211,8.0,37.0,1.0,17.0,165.0,1.0,11.0,0.0,1.0,1.0
286,0.0,0.0,52491.773668399284,7,98464.83184699014,98596.49290170106,0.8758145317971457,0.8783227544291841,0.8791333897309941,0.6197837150463221,37,19,0.004975603449638174,0.16975070990665786,0.14214760782437252,131.66105471092007,189322.10942184014,76366.20034768514,94.66105471092007,37.0,2930.0,598.0,0.0,11.0,0.0,0.0,11,240.48378219862036,,207.17967224121094,,11.0,56.0,0.0,10.0,1.4954049387585977,65.5045950612414,0.0,10.0,11.0,56.0,0.0,10.0,132.0,0.0,84.0,0.0,0.0,0.0
287,0.0,0.0,84416.1426904689,13,164647.6539962532,164882.65863843006,0.9504285406639759,0.9532124233988049,0.9542671086678725,0.6817221670222973,74,36,0.006586991733157016,0.1693327033248671,0.07625357083943111,235.00464217686965,322009.28435373935,118086.70009963433,161.00464217686968,74.0,4797.0,1755.0,0.0,23.0,2.0,0.0,25,237.01445893761743,126.02474199736182,218.77658081054688,126.02474212646484,23.0,216.0,2.0,84.0,3.195073532396334,235.80492646760365,0.29238722839821873,85.70761277160177,23.0,216.0,2.0,84.0,451.0,0.0,67.0,0.0,2.0,2.0
288,0.0,0.0,17333.8959635216,24,33852.12294486247,34049.75273549006,0.9529437015257696,0.9643450501345008,0.9694354868384398,0.8431198166120811,156,59,0.011644971583249075,0.1654219511720823,0.04090676457431369,197.62979062759337,83259.58125518696,24687.944588276307,41.62979062759348,156.0,10402.0,1694.0,0.0,60.0,13.0,0.0,69,209.20322403421974,68.29895151808977,195.1074981689453,66.50633239746094,60.0,1338.0,13.0,245.0,9.52711685528529,1388.4728831447144,3.376089822477132,254.62391017752287,60.0,1338.0,13.0,245.0,340.0,0.0,88.0,0.0,13.0,13.0
289,0.0,0.0,249664.7172935135,9,471743.98944608227,472230.44062872615,0.8895100379421477,0.8914584557559151,0.8920701300537193,0.6213022188744483,43,21,0.003983898304530743,0.17770560016644946,0.11080700109395394,486.45118264396376,886902.3652879277,356872.3635393742,443.4511826439639,43.0,3860.0,676.0,0.0,13.0,0.0,0.0,13,280.3749326842947,,250.40806579589844,,13.0,88.0,0.0,16.0,1.7706557900061553,99.22934420999387,0.0,16.0,13.0,88.0,0.0,16.0,156.0,0.0,22.0,0.0,0.0,0.0
290,0.0,0.0,15220.416866642272,14,30908.254654017575,31019.85475550758,1.0307101260647764,1.0380423891997363,1.041365957399604,0.6910966231773695,81,34,0.006186514138632026,0.16895093780230822,0.07095570112841985,111.60010149000475,61200.20298000949,22138.801192023224,30.600101490004747,81.0,6022.0,1034.0,0.0,30.0,3.0,0.0,33,235.06704029731745,63.62631121366039,227.1807861328125,55.01026916503906,30.0,367.0,3.0,62.0,4.1295753055399755,392.8704246944599,0.40381857233231067,64.59618142766769,30.0,367.0,3.0,62.0,225.0,1.0,142.0,0.0,3.0,3.0
291,0.0,0.0,23852.39259405019,10,52484.64255782058,52582.4892706654,1.2003932037791674,1.20449537979606,1.206303434356995,0.6575887745450045,49,21,0.012769343980237003,0.19274975065896163,0.09787968993609829,97.84671284483157,97693.42568966316,37140.77455065238,48.84671284483158,49.0,4600.0,440.0,0.0,18.0,0.0,0.0,18,241.6197742931272,,240.0,,18.0,151.0,0.0,11.0,2.585791439754786,166.41420856024524,0.0,11.0,18.0,151.0,0.0,11.0,97.0,0.0,27.0,0.0,0.0,0.0
292,0.0,0.0,54362.728168993366,21,103007.14535767424,103221.34227453782,0.8948119203558658,0.8987520632456363,0.9001719922666422,0.702224271534999,107,47,0.006818952270800402,0.17332707723294344,0.04716867706946341,214.19691686362015,214393.83372724033,76326.6959067773,107.19691686362016,107.0,9034.0,1550.0,0.0,37.0,2.0,0.0,38,226.43909637576832,80.58645757731769,222.03395080566406,80.58645629882812,37.0,653.0,2.0,106.0,5.90810345473093,684.0918965452689,0.2648393950852508,107.73516060491475,37.0,653.0,2.0,106.0,347.0,0.0,40.0,0.0,2.0,2.0
293,0.0,0.0,148778.55253271357,11,288322.04313807475,288669.5321664033,0.937927464878906,0.9402630772532243,0.9410821688940776,0.6806855135875863,61,28,0.006652550787463158,0.1772745263754599,0.0901271201772046,347.48902832868737,572978.0566573748,210441.54944530327,286.4890283286874,61.0,4512.0,1032.0,0.0,22.0,0.0,0.0,22,228.9071832512617,,224.16842651367188,,22.0,178.0,0.0,42.0,3.1231314900525673,196.87686850994746,0.0,42.0,22.0,178.0,0.0,42.0,245.0,0.0,26.0,0.0,0.0,0.0
294,0.0,0.0,44294.78108227051,28,88594.13633669005,88845.65331404813,1.0001032666160046,1.0057815197016433,1.008280617906534,0.722837926820912,159,70,0.005772263091795769,0.17784612063618013,0.0354588721678772,251.51697735806772,185033.9547161354,63995.65789592928,92.5169773580677,159.0,12160.0,1952.0,0.0,54.0,7.0,0.0,60,209.01324424625037,84.01794619358373,178.51852416992188,90.70915222167969,54.0,1407.0,7.0,212.0,8.391021347149628,1452.6089786528503,1.3594541290629363,217.64054587093707,54.0,1407.0,7.0,212.0,389.0,0.0,62.0,0.0,7.0,7.0
295,0.0,0.0,147412.14841055896,5,288345.6018600918,288616.02200728183,0.9560504678150252,0.9578849173506014,0.9585274484649551,0.6004483105740779,21,10,0.00356557138262224,0.18195546608211788,0.199321020723986,270.42014719009563,498840.29438019136,207694.93626489642,249.4201471900957,21.0,2324.0,196.0,0.0,6.0,0.0,0.0,6,247.58303019720822,,256.3745422363281,,6.0,20.0,0.0,4.0,0.8334996917276398,25.16650030827236,0.0,4.0,6.0,20.0,0.0,4.0,31.0,0.0,32.0,0.0,0.0,0.0
296,0.0,0.0,241446.91781535617,28,489450.6956053419,490294.40142599394,1.0271565279605013,1.0306509019135257,1.0321598298557495,0.92998396130917,203,81,0.010691590709061718,0.17722696357511278,0.03511985256812499,843.7058206521056,1281411.641304211,344471.43569560174,640.7058206521056,203.0,11533.0,2579.0,0.0,76.0,18.0,0.0,87,190.68583121216025,69.91177542340613,191.60366821289062,69.73304748535156,76.0,1855.0,18.0,487.0,12.216802663791007,1918.783197336209,5.559454746796401,499.4405452532037,76.0,1855.0,18.0,487.0,556.0,1.0,44.0,0.0,18.0,18.0
297,0.0,0.0,209616.45435667285,7,435478.76608744636,435937.29531801556,1.0775027772698489,1.0796902450045573,1.0804705825972687,0.6794428453243168,38,18,0.007313592983367727,0.17983877277303684,0.14162367634385092,458.5292305692849,841058.4611385697,309466.2291782282,420.5292305692849,38.0,3324.0,204.0,0.0,13.0,0.0,0.0,13,228.58338848365844,,231.1046600341797,,13.0,74.0,0.0,4.0,1.8183334949007268,85.18166650509927,0.0,4.0,13.0,74.0,0.0,4.0,37.0,0.0,31.0,0.0,0.0,0.0
298,0.0,0.0,18663.02046613177,30,39795.36904559424,40041.85583760801,1.132311279292216,1.1455185086611746,1.1524412003736066,0.843434467890375,200,76,0.007158810483779712,0.17205930233558334,0.033027016880958826,246.48679201376456,92973.58402752933,27558.034312991087,46.48679201376466,200.0,13332.0,1788.0,0.0,81.0,13.0,0.0,88,204.77229053312863,62.639092502634554,206.21214294433594,64.38070678710938,81.0,2240.0,13.0,306.0,12.861422049383691,2308.1385779506168,2.956877457204175,316.0431225427959,81.0,2240.0,13.0,306.0,398.0,0.0,107.0,0.0,13.0,13.0
299,0.0,0.0,242770.8222324895,17,439063.89864589885,439587.51569554844,0.8085529991138278,0.8107098359397464,0.8114225486198774,0.6734510106747369,89,40,0.006324307830337024,0.1709259803436385,0.05833815672976504,523.6170496494772,869234.0992989539,322679.0388316665,434.61704964947694,89.0,6935.0,1633.0,0.0,30.0,2.0,0.0,32,227.5486118109847,101.72126837224175,201.85549926757812,101.72126770019531,30.0,402.0,2.0,110.0,4.238404486136497,427.76159551386354,0.3531940725919763,111.64680592740802,30.0,402.0,2.0,110.0,385.0,0.0,24.0,0.0,2.0,2.0
300,0.0,0.0,381568.4120905526,8,581814.8450563389,582410.6096371196,0.5247982448774204,0.526359602059784,0.5266989175704657,0.5790322663098877,34,16,0.012837103603208565,0.16704753526765304,0.12230001693626649,595.7645807807787,1123529.1615615576,485089.18541003414,561.7645807807788,34.0,3520.0,512.0,0.0,10.0,0.0,0.0,10,226.5950146763531,,154.0056915283203,,10.0,56.0,0.0,14.0,1.343969879259087,64.65603012074091,0.0,14.0,10.0,56.0,0.0,14.0,107.0,0.0,17.0,0.0,0.0,0.0
301,0.0,0.0,20491.433947268237,28,40040.330849488964,40273.40198082409,0.9540033631871252,0.965377439395501,0.9704021241757528,0.8110852842826556,186,71,0.008486686507009792,0.16760896785040186,0.03528337320157359,233.07113133511731,94142.26267023462,29017.374773818152,47.07113133511731,186.0,12099.0,2013.0,0.0,72.0,15.0,0.0,82,216.2660060013114,86.01588017184196,209.891845703125,89.59120178222656,72.0,1889.0,15.0,320.0,11.102175469729092,1949.897824530271,2.6633219764187737,332.3366780235812,72.0,1889.0,15.0,320.0,431.0,0.0,63.0,0.0,15.0,15.0
302,0.0,0.0,81558.10981101375,19,191458.05164915937,191764.1982403755,1.347504767984514,1.3512584914575756,1.3531650862266407,0.7586932292009002,113,46,0.012185111797257413,0.18429640376139378,0.05157337917800605,306.14659121614216,386293.18243228435,127288.99097964495,193.14659121614218,113.0,8397.0,1179.0,0.0,48.0,0.0,0.0,47,208.0668913577381,,184.125,,48.0,764.0,0.0,81.0,7.627668997063088,804.3723310029371,0.0,81.0,48.0,764.0,0.0,81.0,283.0,0.0,29.0,0.0,0.0,0.0
303,0.0,0.0,14736.777295289496,28,26558.42773389743,26769.47504714893,0.8021869504933512,0.816508081160024,0.8219879145271685,0.9342033633877971,174,65,0.01591703542453167,0.1680803608938837,0.034745769015761645,211.04731325150024,74094.62650300041,19828.29151735857,37.047313251500206,174.0,11821.0,2291.0,0.0,67.0,14.0,0.0,73,186.51858732818988,84.18434803410197,162.78652954101562,86.86599731445312,67.0,1673.0,14.0,290.0,13.379676449792452,1726.6203235502073,3.890718938712004,300.109281061288,67.0,1673.0,14.0,290.0,470.0,2.0,54.0,0.0,14.0,14.0
304,0.0,0.0,11533.316264339595,18,23836.71024958878,23968.447112101006,1.066769843404939,1.078192131625678,1.0836892869564756,0.7734976925030337,106,40,0.011848362677793574,0.17137210219805193,0.054558916864030554,131.7368625122313,51473.725024462656,16636.67698150915,25.73686251223133,106.0,8153.0,919.0,0.0,43.0,5.0,0.0,47,208.5988040944284,83.46570279919676,203.9002685546875,90.39933013916016,43.0,730.0,5.0,68.0,6.604922162018019,766.3950778379822,0.9189070809024973,72.0810929190975,43.0,730.0,5.0,68.0,176.0,1.0,163.0,0.0,5.0,5.0
305,0.0,0.0,323052.1699680666,23,677947.0716648205,678840.6720071041,1.0985683882941721,1.1013345060465216,1.1024419247267647,0.7714279902405327,154,69,0.006180786853931479,0.18015566047628293,0.043147862204968204,893.6003422837948,1479200.6845675898,479370.95337517257,739.6003422837949,154.0,9962.0,1630.0,0.0,58.0,4.0,0.0,58,206.61137585587926,76.06841106959308,183.27108764648438,70.09254455566406,58.0,1101.0,4.0,171.0,8.861677502353867,1150.138322497646,0.7712492462156143,174.22875075378437,58.0,1101.0,4.0,171.0,344.0,0.0,93.0,0.0,4.0,4.0
306,0.0,0.0,488689.56435717765,27,954884.4643924027,956175.3726800316,0.9539694195198498,0.9566109907376166,0.95754310016062,0.8004252734940389,177,74,0.006870549418047712,0.1706185157984031,0.036696558025604564,1290.9082876285872,2227816.575257174,695822.7860335564,1113.9082876285872,177.0,11493.0,2115.0,0.0,67.0,9.0,0.0,72,219.63808201687516,103.19543236384742,193.50975036621094,96.65740203857422,67.0,1597.0,9.0,271.0,10.589488627317671,1653.4105113726823,1.8152019218722697,278.18479807812776,67.0,1597.0,9.0,271.0,453.0,0.0,45.0,0.0,9.0,9.0
